id,nome,tags,generos,nota_media,metacritic,ano_lancamento
13169,A grande bagunça espacial - The big space mess,"['Singleplayer', 'Steam Achievements', 'steam-trading-cards', 'Horror', 'Funny', 'Comedy', 'Memes']","['Action', 'Casual', 'Indie']",1.52,,2016
10570,A-Tech Cybernetic,"['Singleplayer', 'Atmospheric', 'Horror', 'FPS', 'Violent', 'Early Access', 'VR']","['Action', 'Indie']",2.89,,2017
49300,A.D. 2044,"['War', 'Story', 'Music', 'battle', 'puzzles', 'future', 'brain', 'avoid', 'laser', 'Superpowers']",[],1.81,,1996
21616,A.I.M.2 Clan Wars,"['Singleplayer', 'Steam Cloud', 'Atmospheric', 'RPG', 'Open World', 'First-Person', 'Sci-fi', 'role-playing']","['Action', 'RPG', 'Simulation']",3.44,,2006
19525,A.R.E.S.: Extinction Agenda,"['Singleplayer', 'Steam Achievements', 'Steam Cloud', 'steam-trading-cards', '2D', 'Sci-fi', 'Partial Controller Support', 'Space', 'Short', 'Side Scroller', 'Robots']","['Action', 'Indie']",2.83,68,2011
13285,A.V.A. Alliance of Valiant Arms,"['Singleplayer', 'Steam Achievements', 'Multiplayer', 'steam-trading-cards', 'Co-op', 'Open World', 'First-Person', 'Horror', 'FPS', 'Online Co-Op', 'Funny', 'Gore', 'Survival', 'Free to Play', 'Online multiplayer', 'Controller', 'Zombies', 'Military']",['Action'],1.88,,2011
16307,ABC Coloring Town,"['Singleplayer', 'steam-trading-cards', 'Family Friendly', 'Memes', 'Education']","['Casual', 'Educational']",1.36,,2013
7381,ABZU,"['Singleplayer', 'Steam Achievements', 'Full controller support', 'Atmospheric', 'steam-trading-cards', 'Great Soundtrack', 'Story Rich', 'Open World', 'Third Person', 'Fantasy', 'Exploration', 'Controller', 'Family Friendly', 'Short', 'Colorful', 'Walking Simulator', 'Relaxing', 'Underwater']","['Adventure', 'Simulation', 'Indie']",3.92,83,2016
17423,ACE - Arena: Cyber Evolution,"['Singleplayer', 'Multiplayer', 'Co-op', 'Open World', 'cooperative', 'Free to Play', 'Early Access', 'Robots', 'MOBA', 'Football', 'Soccer', 'hockey']","['Action', 'Strategy', 'Sports', 'Indie']",1.88,,2014
59352,ACE COMBAT 7: SKIES UNKNOWN,"['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Full controller support', 'Steam Cloud', 'Atmospheric', 'Great Soundtrack', 'Story Rich', 'First-Person', 'Exploration', 'Online multiplayer', 'Action-Adventure', 'Realistic', 'Cinematic', 'VR', '3rd-Person Perspective', 'jet', 'combat flight', 'flight-simulator', 'flying-simulator']","['Action', 'Adventure', 'Simulation', 'Arcade']",3.92,79,2019
3680,ACE COMBAT INFINITY,"['exclusive', 'true exclusive', 'combat flight']","['Action', 'Simulation']",2.91,,2014
15553,ADOM (Ancient Domains Of Mystery),"['Singleplayer', 'Steam Achievements', 'steam-trading-cards', 'RPG', '2D', 'Fantasy', 'Difficult', 'Classic', 'Pixel Graphics', 'role-playing', 'Turn-Based', 'Roguelike', 'Dungeon Crawler', 'CRPG']","['Adventure', 'RPG', 'Strategy', 'Indie']",3.94,,1994
2196,ADR1FT,"['Singleplayer', 'Steam Achievements', 'Full controller support', 'Atmospheric', 'First-Person', 'Sci-fi', 'Horror', 'Female Protagonist', 'Survival', 'Space', 'VR', 'Walking Simulator']","['Adventure', 'Indie']",3.33,64,2016
49104,AER - Memories of Old,"['Singleplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Atmospheric', 'steam-trading-cards', 'Open World', 'Exploration', 'Female Protagonist', 'controller support']","['Action', 'Adventure', 'Indie']",3.15,71,2017
60670,AI War 2,"['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Steam Cloud', 'Great Soundtrack', 'Co-op', 'cooperative', 'Sci-fi', 'Online Co-Op', 'Difficult', 'Online multiplayer', 'Tactical', 'Early Access', 'Cross-Platform Multiplayer', 'Space', 'Moddable', 'Replay Value', 'RTS', 'Real-Time with Pause', 'Grand Strategy', '4X']","['Strategy', 'Simulation', 'Indie']",2.57,,2019
14968,AI War: Fleet Command,"['Singleplayer', 'Steam Achievements', 'Multiplayer', 'steam-trading-cards', 'Great Soundtrack', 'Co-op', 'cooperative', '2D', 'Sci-fi', 'Difficult', 'Classic', 'Tactical', 'Cross-Platform Multiplayer', 'Space', 'RTS', 'Tower Defense', 'Grand Strategy', '4X']","['Strategy', 'Indie']",2.56,80,2009
20331,AI: Rampage,"['Singleplayer', 'Steam Achievements', 'Steam Cloud', 'Top-Down']","['Action', 'Strategy', 'Indie']",1.61,,2016
302836,AI: The Somnium Files,"['Singleplayer', 'Steam Achievements', 'Great Soundtrack', 'Story Rich', 'Sci-fi', 'Partial Controller Support', 'Horror', 'Gore', 'Comedy', 'Violent', 'Anime', 'Mystery', 'Choices Matter', '3D', 'Multiple Endings', 'Visual Novel', 'Detective', 'Psychological']",['Adventure'],4.26,82,2019
11405,AION Free-to-Play,"['Multiplayer', 'RPG', 'Open World', 'cooperative', 'Fantasy', 'Free to Play', 'Online multiplayer', 'PvP', 'Anime', 'Character Customization', 'Magic', 'mmo', 'MMORPG', 'PvE']",['Massively Multiplayer'],3.48,,2015
15968,AKIBA'S TRIP: Undead ＆ Undressed,"['Singleplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'steam-trading-cards', 'Great Soundtrack', 'RPG', 'Open World', 'Horror', 'Funny', 'Female Protagonist', 'Comedy', 'Dark', 'Anime', 'Nudity', 'Cute', 'Mature', ""Beat 'em up"", 'Visual Novel', 'JRPG', 'online', 'battle', 'Dating Sim', 'Conspiracy', 'fight', 'Vampire', 'hunt', 'love', 'japan', 'Manga', 'sexy']","['Action', 'Adventure', 'RPG', 'Casual']",3.16,59,2014
274760,ANCESTORS: The Humankind Odyssey,"['Singleplayer', 'RPG', 'Survival', 'history', 'evolution', 'jungle', 'monkey']","['Action', 'Adventure', 'RPG', 'Indie']",3.03,69,2019
11969,ANIMALITY,"['Singleplayer', 'Steam Achievements', 'Full controller support', 'steam-trading-cards', 'Steam Leaderboards', 'Split Screen', 'Local Co-Op', 'Early Access']","['Adventure', 'Casual', 'Indie']",2.07,,2017
51,APB Reloaded,"['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Co-op', 'Open World', 'cooperative', 'Third Person', 'FPS', 'Sandbox', 'Free to Play', 'Third-Person Shooter', 'PvP', 'Anime', 'Nudity', 'Character Customization', 'Crime', 'mmo', 'Hacking']","['Action', 'Shooter', 'Massively Multiplayer']",2.32,,2011
15905,AR-K,"['Singleplayer', 'Steam Achievements', 'steam-trading-cards', 'Great Soundtrack', 'Story Rich', 'Third Person', 'Sci-fi', 'Funny', 'Difficult', 'Classic', 'Female Protagonist', 'Comedy', 'Retro', 'Point & Click', 'Mystery', 'Dystopian', 'Dark Humor', 'Kickstarter', '2.5D', 'Crowdfunded']",['Adventure'],2.7,,2014
2524,ARCADE GAME SERIES: DIG DUG,"['Singleplayer', 'Steam Achievements', '2D', 'Steam Leaderboards', 'Classic']","['Action', 'Arcade']",3.52,,2016
2527,ARCADE GAME SERIES: GALAGA,"['Singleplayer', 'Steam Achievements', '2D', 'Steam Leaderboards', 'Classic', 'Retro', ""Shoot 'Em Up""]",['Action'],3.81,,2016
2532,ARCADE GAME SERIES: PAC-MAN,"['Singleplayer', 'Steam Achievements', '2D', 'Steam Leaderboards', 'Classic', 'Retro']",['Action'],3.47,,2016
9810,ARK: Survival Evolved,"['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Full controller support', 'Steam Cloud', 'RPG', 'Co-op', 'Open World', 'cooperative', 'First-Person', 'Sci-fi', 'Sandbox', 'Survival', 'Free to Play', 'Early Access', 'Steam Workshop', 'role-playing', 'Includes level editor', 'Crafting', 'Building', 'VR', 'Valve Anti-Cheat enabled', 'mmo', 'MMORPG', 'Base Building', 'Dragons', 'Dinosaurs']","['Action', 'Adventure', 'RPG', 'Massively Multiplayer', 'Indie']",3.07,70,2015
11147,ARK: Survival Of The Fittest,"['Singleplayer', 'Multiplayer', 'RPG', 'Co-op', 'Open World', 'First-Person', 'Partial Controller Support', 'FPS', 'Exploration', 'Steam Leaderboards', 'Sandbox', 'Survival', 'Free to Play', 'Early Access', 'stats', 'Steam Workshop', 'PvP', 'Includes level editor', 'Crafting', 'Dragons', 'Dinosaurs']","['Action', 'RPG', 'Strategy', 'Massively Multiplayer', 'Indie']",2.59,,2016
19196,ARMA: Cold War Assault,"['Singleplayer', 'Multiplayer', 'Open World', 'First-Person', 'Third Person', 'FPS', 'Classic', 'Sandbox', 'Tactical', 'Moddable', 'War', 'Realistic', 'Team-Based', 'Military', 'Cold War']","['Action', 'Strategy', 'Simulation']",2.87,,2001
19932,ARMA: Gold Edition,"['Singleplayer', 'Multiplayer', 'Open World', 'cooperative', 'First-Person', 'FPS', 'Sandbox', 'Tactical', 'Realistic', 'Military']","['Action', 'Strategy', 'Simulation']",2.69,,2011
28534,ASURA'S WRATH,"['rage', 'survive']","['Action', 'Adventure']",4.18,71,2012
383546,AVICII Invector,"['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards', 'Split Screen', 'Local Multiplayer', 'Space', 'Captions available', 'online', 'Music', 'friends', 'party', 'race', 'fly']","['Action', 'Casual', 'Indie']",3.84,81,2019
11617,AX:EL - Air XenoDawn,"['Singleplayer', 'Steam Achievements', 'Multiplayer', 'steam-trading-cards', 'Sci-fi', 'Partial Controller Support', 'Futuristic', 'Flight', 'dogfight']","['Action', 'Simulation', 'Indie']",1.74,,2015
13716,AXYOS,"['Steam Achievements', 'Multiplayer', 'Steam Cloud', 'steam-trading-cards', 'First-Person', 'Partial Controller Support', 'FPS', 'Free to Play', 'Early Access', 'stats', 'Anime', 'MOBA']","['Action', 'Massively Multiplayer', 'Indie']",1.92,,2014
18271,AaAaAA!!! - A Reckless Disregard for Gravity,"['Singleplayer', 'Steam Achievements', 'First-Person', 'Funny', 'Steam Leaderboards', 'Comedy', 'VR', 'Cyberpunk', 'Dystopian', 'Score Attack']","['Action', 'Sports', 'Indie']",3.12,81,2009
20270,AaaaaAAaaaAAAaaAAAAaAAAAA!!! for the Awesome,"['Singleplayer', 'Steam Achievements', 'Full controller support', 'First-Person', 'Funny', 'Steam Leaderboards', 'Comedy', 'VR', 'Score Attack']","['Action', 'Sports', 'Indie']",2.7,,2011
10068,Aaero,"['Singleplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'steam-trading-cards', 'Steam Leaderboards', 'Music', 'Rhythm']","['Action', 'Indie']",2.82,,2017
17799,Aarklash: Legacy,"['Singleplayer', 'Steam Achievements', 'Steam Cloud', 'steam-trading-cards', 'RPG', 'Fantasy', 'Difficult', 'Tactical', 'role-playing', 'Real-Time with Pause', 'Party-Based RPG']","['Action', 'Adventure', 'RPG', 'Strategy']",3.08,72,2013
3369,Aaru's Awakening,"['Singleplayer', 'Steam Achievements', 'Full controller support', 'Difficult', 'Steam Leaderboards', 'Hand-drawn', 'Puzzle-Platformer']","['Action', 'Adventure', 'Indie']",2.1,,2015
18456,Aberoth,"['Steam Achievements', 'Multiplayer', 'RPG', 'Open World', 'cooperative', '2D', 'Sandbox', 'Free to Play', 'Online multiplayer', 'Pixel Graphics', 'Retro', 'PvP', 'mmo', 'MMORPG']","['Action', 'Adventure', 'RPG', 'Massively Multiplayer', 'Indie']",2.57,,2015
5933,"About Love, Hate and the other ones","['Singleplayer', 'Steam Cloud', 'steam-trading-cards']","['Adventure', 'Casual', 'Indie', 'Puzzle']",2.91,,2012
18837,Abrix for kids,"['Singleplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'steam-trading-cards', 'Steam Workshop', 'Includes level editor']","['Strategy', 'Casual', 'Indie']",1.62,,2016
20151,Absent,"['Singleplayer', 'Multiplayer', 'Horror', 'Comedy', 'Free to Play', 'Point & Click']",['Adventure'],0.0,,2015
11090,Absolute Drift,"['Singleplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'steam-trading-cards', 'Great Soundtrack', 'Steam Leaderboards', 'stats', 'Physics', 'Top-Down', 'Driving', 'Minimalist']","['Action', 'Sports', 'Racing', 'Indie']",2.9,66,2015
11223,Absolver,"['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Full controller support', 'RPG', 'Co-op', 'Open World', 'cooperative', 'Online Co-Op', 'Difficult', 'Online multiplayer', 'Action RPG', 'PvP', 'Character Customization', 'MMORPG', 'PvE', 'Swordplay', 'Martial Arts']","['Action', 'Adventure', 'Fighting', 'Indie']",2.91,69,2017
3642,Abyss Odyssey,"['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Full controller support', 'Steam Cloud', 'steam-trading-cards', 'RPG', 'Co-op', 'cooperative', '2D', 'Fantasy', 'Steam Leaderboards', 'Female Protagonist', 'Split Screen', 'Local Co-Op', 'Hack and Slash', 'Side Scroller', 'Roguelike', ""Beat 'em up"", 'Metroidvania', 'Roguelite', 'Procedural Generation']","['Action', 'Adventure', 'Indie']",2.8,69,2014
17629,Abyss: The Wraiths of Eden,"['Singleplayer', 'Steam Achievements', 'Steam Cloud', 'steam-trading-cards', '2D', 'Horror', 'Female Protagonist', 'Point & Click', 'Mystery', 'Hidden Object']","['Adventure', 'Casual', 'Puzzle']",3.51,,2014
14336,Acceleration of SUGURI 2,"['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards', 'Split Screen', 'stats', 'Anime', 'Cute', ""Shoot 'Em Up"", 'Bullet Hell']","['Action', 'Indie']",2.08,,2018
17414,Accounting,"['Singleplayer', 'Horror', 'Comedy', 'Free to Play', 'VR', 'Dark Humor']","['Adventure', 'Indie']",3.74,,2016
241164,Accounting+,"['Singleplayer', 'Steam Achievements', 'Horror', 'Comedy', 'VR', 'online', 'Demons', 'office']","['Action', 'Adventure', 'Simulation', 'Casual', 'Indie']",3.92,74,2017
28979,Ace Combat 6: Fires of Liberation,"['exclusive', 'true exclusive', 'combat flight']","['Action', 'Shooter']",3.67,80,2007
17606,Ace Combat Assault Horizon - Enhanced Edition,"['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Steam Cloud', 'Great Soundtrack', 'Co-op', 'cooperative', 'Partial Controller Support', 'Steam Leaderboards', 'Controller', 'War', 'Cinematic', 'Military', 'Quick-Time Events', 'On-Rails Shooter', 'combat flight']","['Action', 'Simulation']",3.44,77,2013
15126,Ace Of Words,"['Singleplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'steam-trading-cards', 'Steam Leaderboards', 'Word Game']","['Casual', 'Indie']",1.93,,2015
16752,Ace of Spades: Battle Builder,"['Steam Achievements', 'Multiplayer', 'steam-trading-cards', 'Co-op', 'Open World', 'cooperative', 'First-Person', 'FPS', 'Funny', 'Sandbox', 'Free to Play', 'Steam Workshop', 'Cross-Platform Multiplayer', 'Zombies', 'Includes level editor', 'Replay Value', 'Building', 'Competitive', 'Class-Based', 'Voxel']","['Action', 'Indie']",2.64,,2012
15648,Action Alien,"['Singleplayer', 'Steam Achievements', 'Steam Cloud', 'steam-trading-cards', 'Partial Controller Support', 'FPS', 'Aliens']","['Action', 'Adventure', 'Casual', 'Indie']",1.25,,2015
2705,Action Henk,"['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Full controller support', 'Steam Cloud', 'steam-trading-cards', 'Steam Leaderboards', 'Split Screen', 'stats', 'Steam Workshop', 'Cross-Platform Multiplayer', 'Includes level editor', 'Steam Turn Notifications']","['Action', 'Racing', 'Indie']",2.72,74,2015
502171,Action Taimanin,"['Singleplayer', 'Multiplayer', 'RPG', 'Partial Controller Support', 'Female Protagonist', 'Free to Play', 'Action RPG', 'PvP', 'Anime', 'Hack and Slash', 'In-App Purchases', '3D', 'Sexual Content', 'Online PvP', 'mmo', 'crowd combat']","['Action', 'Adventure', 'RPG']",3.23,,2020
3221,Actual Sunlight,"['Singleplayer', 'Steam Achievements', 'steam-trading-cards', 'Story Rich', 'Partial Controller Support', 'Pixel Graphics', 'Dark', 'Captions available', 'Short', 'Visual Novel', 'RPGMaker', 'RPG Maker']","['Adventure', 'Indie']",2.82,77,2014
2055,AdVenture Capitalist,"['Singleplayer', 'Steam Achievements', 'Steam Cloud', 'steam-trading-cards', 'Great Soundtrack', '2D', 'Funny', 'Sandbox', 'Comedy', 'Free to Play', 'Point & Click', 'Family Friendly', 'Memes', 'Management', 'Touch-Friendly', 'Real-Time', 'Clicker', 'Capitalism']","['Simulation', 'Board Games', 'Casual', 'Indie']",2.8,,2015
12116,AdVenture Communist,"['Singleplayer', 'Great Soundtrack', 'Horror', 'Funny', 'Free to Play', 'Early Access', 'In-App Purchases', 'Family Friendly', 'Clicker']","['Strategy', 'Simulation', 'Casual', 'Indie']",2.74,,2016
15988,Adam Wolfe,"['Singleplayer', 'Steam Achievements', 'Steam Cloud', 'steam-trading-cards', 'Horror', 'Point & Click', 'Mystery', 'Demons', 'Supernatural', 'Hidden Object']","['Adventure', 'Casual']",3.9,,2016
13472,Adam's Venture Chronicles,"['Singleplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'steam-trading-cards']","['Adventure', 'Indie']",2.71,,2015
60069,Adera,"['Singleplayer', 'Steam Achievements', 'Steam Cloud', 'Hidden Object']",['Adventure'],2.46,,2012
15660,Adorables,"['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Steam Cloud', 'steam-trading-cards', 'Steam Leaderboards', 'Split Screen', 'Local Multiplayer', 'stats', 'Cross-Platform Multiplayer', 'Soccer']","['Strategy', 'Sports', 'Casual', 'Indie']",1.5,,2016
19700,Advent Rising,"['Singleplayer', 'steam-trading-cards', 'Great Soundtrack', 'Story Rich', 'Sci-fi', 'Third-Person Shooter']","['Action', 'Adventure']",3.86,70,2005
3113,Adventure Time: Finn and Jake Investigations,"['Singleplayer', 'Full controller support', 'steam-trading-cards', 'Point & Click', 'Cartoon']","['Action', 'Adventure']",2.86,,2015
58876,Adventure Time: Pirates of the Enchiridion,"['combat', 'Story', 'battle', 'Underwater', 'Pirates', 'secrets', 'hero']",['Adventure'],3.16,59,2018
10519,AdventureQuest 3D,"['Multiplayer', 'RPG', 'Co-op', 'Open World', 'Third Person', 'Online Co-Op', 'Fantasy', 'Free to Play', 'Online multiplayer', 'Action-Adventure', 'Action RPG', 'Early Access', 'Anime', 'Cross-Platform Multiplayer', 'In-App Purchases', 'mmo', '3D Vision', 'MMORPG']","['Action', 'Adventure', 'RPG', 'Massively Multiplayer', 'Indie']",3.26,,2016
20119,Adventurer Manager,"['Singleplayer', 'Steam Achievements', 'Steam Cloud', 'steam-trading-cards', 'RPG', '2D', 'Pixel Graphics', 'Retro', 'Management']","['RPG', 'Casual', 'Indie']",2.82,,2014
38860,Adventures of Sherlock Holmes: The Mystery of the Persian Carpet,"['Singleplayer', 'Point & Click', 'Hidden Object']","['Adventure', 'Casual', 'Puzzle']",2.86,,2008
23191,Aegis Defenders,"['Singleplayer', 'Steam Achievements', 'Multiplayer', 'Full controller support', 'RPG', 'cooperative', 'Split Screen', 'Local Co-Op', 'role-playing', 'Captions available']","['Action', 'Adventure', 'RPG', 'Strategy', 'Indie']",2.53,76,2018
28544,Aegis Wing,['exclusive'],"['Action', 'Adventure']",2.32,,2007
58765,Afterparty,"['Singleplayer', 'Steam Achievements', 'Full controller support']","['Adventure', 'Indie']",3.65,74,2019
494484,Against the Storm,"['Singleplayer', 'Steam Achievements', 'Steam Cloud', 'Open World', 'Fantasy', 'Sandbox', 'Survival', 'Early Access', 'Moddable', 'Replay Value', 'Crafting', 'Historical', 'Medieval', 'Building', 'RTS', 'Management', 'Roguelite', 'Base Building', 'Resource Management', 'Economy', 'City Builder', 'city', 'Dragons', 'collection', 'rain', 'Colony Sim', 'builder', 'construction', 'meta']","['Strategy', 'Simulation']",4.26,,2023
18201,Agarest: Generations of War,"['Singleplayer', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'steam-trading-cards', 'RPG', 'Story Rich', 'Fantasy', 'Steam Leaderboards', 'Controller', 'Tactical', 'Anime', 'role-playing', 'War', 'Character Customization', 'Turn-Based', 'controller support', 'Turn-Based Strategy', 'Story', 'Visual Novel', 'JRPG', 'achievements', 'battle', 'character', 'Romance', 'Dating Sim', 'party', 'Tactical RPG', 'Strategy RPG', 'hero', 'Monsters', 'death', 'japan', 'factory', 'sky', 'children']","['Adventure', 'RPG', 'Strategy']",3.08,45,2009
